     7.6562 -0.00073953  0.00019816
     7.6232    -0.68669       0.184
     7.6231    -0.68752     0.18422
     7.6231    -0.68835     0.18444
      7.623    -0.68918     0.18466
     7.6229    -0.69001     0.18489
     7.6228    -0.69083     0.18511
     7.6227    -0.69166     0.18533
     7.6226    -0.69249     0.18555
     7.6226    -0.69332     0.18578
     7.6225    -0.69415       0.186
     7.6224    -0.69498     0.18622
     7.6223    -0.69581     0.18644
     7.6222    -0.69664     0.18666
     7.6222    -0.69747     0.18689
     7.6221     -0.6983     0.18711
      7.622    -0.69912     0.18733
     7.6219    -0.69995     0.18755
     7.6218    -0.70078     0.18777
     7.6218    -0.70161       0.188
     7.6217    -0.70244     0.18822
     7.6216    -0.70327     0.18844
     7.6215     -0.7041     0.18866
     7.6214    -0.70493     0.18888
     7.6213    -0.70576     0.18911
     7.6213    -0.70658     0.18933
     7.6212    -0.70741     0.18955
     7.6211    -0.70824     0.18977
      7.621    -0.70907        0.19
     7.6209     -0.7099     0.19022
     7.6209    -0.71073     0.19044
     7.6208    -0.71156     0.19066
     7.6207    -0.71239     0.19088
     7.6206    -0.71322     0.19111
     7.6205    -0.71404     0.19133
     7.6204    -0.71487     0.19155
     7.6204     -0.7157     0.19177
     7.6203    -0.71653     0.19199
     7.6202    -0.71736     0.19222
     7.6201    -0.71819     0.19244
       7.62    -0.71902     0.19266
     7.6199    -0.71984     0.19288
     7.6199    -0.72067      0.1931
     7.6198     -0.7215     0.19333
     7.6197    -0.72233     0.19355
     7.6196    -0.72316     0.19377
     7.6195    -0.72399     0.19399
     7.6194    -0.72482     0.19421
     7.6193    -0.72565     0.19444
     7.6193    -0.72647     0.19466
     7.6192     -0.7273     0.19488
     7.6191    -0.72813      0.1951
      7.619    -0.72896     0.19532
     7.6189    -0.72979     0.19555
     7.6188    -0.73062     0.19577
     7.6188    -0.73145     0.19599
     7.6187    -0.73227     0.19621
     7.6186     -0.7331     0.19643
     7.6185    -0.73393     0.19666
     7.6184    -0.73476     0.19688
     7.6183    -0.73559      0.1971
     7.6182    -0.73642     0.19732
     7.6182    -0.73725     0.19754
     7.6181    -0.73807     0.19777
      7.618     -0.7389     0.19799
     7.6179    -0.73973     0.19821
     7.6178    -0.74056     0.19843
     7.6177    -0.74139     0.19865
     7.6176    -0.74222     0.19888
     7.6176    -0.74305      0.1991
     7.6175    -0.74387     0.19932
     7.6174     -0.7447     0.19954
     7.6173    -0.74553     0.19976
     7.6172    -0.74636     0.19999
     7.6171    -0.74719     0.20021
      7.617    -0.74802     0.20043
     7.6169    -0.74884     0.20065
     7.6169    -0.74967     0.20087
     7.6168     -0.7505      0.2011
     7.6167    -0.75133     0.20132
     7.6166    -0.75216     0.20154
     7.6165    -0.75299     0.20176
     7.6164    -0.75381     0.20198
     7.6163    -0.75464     0.20221
     7.6162    -0.75547     0.20243
     7.6162     -0.7563     0.20265
     7.6161    -0.75713     0.20287
      7.616    -0.75796     0.20309
     7.6159    -0.75878     0.20332
     7.6158    -0.75961     0.20354
     7.6157    -0.76044     0.20376
     7.6156    -0.76127     0.20398
     7.6155     -0.7621      0.2042
     7.6154    -0.76293     0.20443
     7.6154    -0.76375     0.20465
     7.6153    -0.76458     0.20487
     7.6152    -0.76541     0.20509
     7.6151    -0.76624     0.20531
      7.615    -0.76707     0.20553
     7.6149    -0.76789     0.20576
     7.6148    -0.76872     0.20598
     7.6147    -0.76955      0.2062
     7.6146    -0.77038     0.20642
     7.6146    -0.77121     0.20664
     7.6145    -0.77203     0.20687
     7.6144    -0.77286     0.20709
     7.6143    -0.77369     0.20731
     7.6142    -0.77452     0.20753
     7.6141    -0.77535     0.20775
      7.614    -0.77618     0.20798
     7.6139      -0.777      0.2082
     7.6138    -0.77783     0.20842
     7.6137    -0.77866     0.20864
     7.6136    -0.77949     0.20886
     7.6136    -0.78032     0.20908
     7.6135    -0.78114     0.20931
     7.6134    -0.78197     0.20953
     7.6133     -0.7828     0.20975
     7.6132    -0.78363     0.20997
     7.6131    -0.78446     0.21019
      7.613    -0.78528     0.21042
     7.6129    -0.78611     0.21064
     7.6128    -0.78694     0.21086
     7.6127    -0.78777     0.21108
     7.6126     -0.7886      0.2113
     7.6126    -0.78942     0.21153
     7.6125    -0.79025     0.21175
     7.6124    -0.79108     0.21197
     7.6123    -0.79191     0.21219
     7.6122    -0.79273     0.21241
     7.6121    -0.79356     0.21263
      7.612    -0.79439     0.21286
     7.6119    -0.79522     0.21308
     7.6118    -0.79605      0.2133
     7.6117    -0.79687     0.21352
     7.6116     -0.7977     0.21374
     7.6115    -0.79853     0.21397
     7.6114    -0.79936     0.21419
     7.6113    -0.80018     0.21441
     7.6113    -0.80101     0.21463
     7.6112    -0.80184     0.21485
     7.6111    -0.80267     0.21507
      7.611     -0.8035      0.2153
     7.6109    -0.80432     0.21552
     7.6108    -0.80515     0.21574
     7.6107    -0.80598     0.21596
     7.6106    -0.80681     0.21618
     7.6105    -0.80763     0.21641
     7.6104    -0.80846     0.21663
     7.6103    -0.80929     0.21685
     7.6102    -0.81012     0.21707
     7.6101    -0.81095     0.21729
       7.61    -0.81177     0.21751
     7.6099     -0.8126     0.21774
     7.6098    -0.81343     0.21796
     7.6098    -0.81426     0.21818
     7.6097    -0.81508      0.2184
     7.6096    -0.81591     0.21862
     7.6095    -0.81674     0.21884
     7.6094    -0.81757     0.21907
     7.6093    -0.81839     0.21929
     7.6092    -0.81922     0.21951
     7.6091    -0.82005     0.21973
      7.609    -0.82088     0.21995
     7.6089     -0.8217     0.22017
     7.6088    -0.82253      0.2204
     7.6087    -0.82336     0.22062
     7.6086    -0.82419     0.22084
     7.6085    -0.82501     0.22106
     7.6084    -0.82584     0.22128
     7.6083    -0.82667     0.22151
     7.6082     -0.8275     0.22173
     7.6081    -0.82832     0.22195
      7.608    -0.82915     0.22217
     7.6079    -0.82998     0.22239
     7.6078    -0.83081     0.22261
     7.6077    -0.83163     0.22284
     7.6076    -0.83246     0.22306
     7.6075    -0.83329     0.22328
     7.6074    -0.83411      0.2235
     7.6074    -0.83494     0.22372
     7.6073    -0.83577     0.22394
     7.6072     -0.8366     0.22417
     7.6071    -0.83742     0.22439
      7.607    -0.83825     0.22461
     7.6069    -0.83908     0.22483
     7.6068    -0.83991     0.22505
     7.6067    -0.84073     0.22527
     7.6066    -0.84156      0.2255
     7.6065    -0.84239     0.22572
     7.6064    -0.84322     0.22594
     7.6063    -0.84404     0.22616
     7.6062    -0.84487     0.22638
     7.6061     -0.8457      0.2266
      7.606    -0.84652     0.22683
     7.6059    -0.84735     0.22705
     7.6058    -0.84818     0.22727
     7.6057    -0.84901     0.22749
     7.6056    -0.84983     0.22771
     7.6055    -0.85066     0.22793
     7.6054    -0.85149     0.22816
     7.6053    -0.85231     0.22838
     7.6052    -0.85314      0.2286
     7.6051    -0.85397     0.22882
      7.605     -0.8548     0.22904
     7.6049    -0.85562     0.22926
     7.6048    -0.85645     0.22948
     7.6047    -0.85728     0.22971
     7.6046     -0.8581     0.22993
     7.6045    -0.85893     0.23015
     7.6044    -0.85976     0.23037
     7.6043    -0.86058     0.23059
     7.6042    -0.86141     0.23081
     7.6041    -0.86224     0.23104
      7.604    -0.86307     0.23126
     7.6039    -0.86389     0.23148
     7.6038    -0.86472      0.2317
     7.6037    -0.86555     0.23192
     7.6036    -0.86637     0.23214
     7.6035     -0.8672     0.23237
     7.6034    -0.86803     0.23259
     7.6033    -0.86885     0.23281
     7.6032    -0.86968     0.23303
     7.6031    -0.87051     0.23325
      7.603    -0.87133     0.23347
     7.6029    -0.87216      0.2337
     7.6028    -0.87299     0.23392
     7.6027    -0.87382     0.23414
     7.6026    -0.87464     0.23436
     7.6025    -0.87547     0.23458
     7.6024     -0.8763      0.2348
     7.6023    -0.87712     0.23502
     7.6022    -0.87795     0.23525
     7.6021    -0.87878     0.23547
      7.602     -0.8796     0.23569
     7.6019    -0.88043     0.23591
     7.6018    -0.88126     0.23613
     7.6017    -0.88208     0.23635
     7.6015    -0.88291     0.23657
     7.6014    -0.88374      0.2368
     7.6013    -0.88456     0.23702
     7.6012    -0.88539     0.23724
     7.6011    -0.88622     0.23746
      7.601    -0.88704     0.23768
     7.6009    -0.88787      0.2379
     7.6008     -0.8887     0.23813
     7.6007    -0.88952     0.23835
     7.6006    -0.89035     0.23857
     7.6005    -0.89118     0.23879
     7.6004      -0.892     0.23901
     7.6003    -0.89283     0.23923
     7.6002    -0.89366     0.23945
     7.6001    -0.89448     0.23968
        7.6    -0.89531      0.2399
     7.5999    -0.89614     0.24012
     7.5998    -0.89696     0.24034
     7.5997    -0.89779     0.24056
     7.5996    -0.89862     0.24078
     7.5995    -0.89944       0.241
     7.5994    -0.90027     0.24123
     7.5993    -0.90109     0.24145
     7.5992    -0.90192     0.24167
     7.5991    -0.90275     0.24189
     7.5989    -0.90357     0.24211
     7.5988     -0.9044     0.24233
     7.5987    -0.90523     0.24255
     7.5986    -0.90605     0.24278
     7.5985    -0.90688       0.243
     7.5984    -0.90771     0.24322
     7.5983    -0.90853     0.24344
     7.5982    -0.90936     0.24366
     7.5981    -0.91018     0.24388
      7.598    -0.91101      0.2441
     7.5979    -0.91184     0.24433
     7.5978    -0.91266     0.24455
     7.5977    -0.91349     0.24477
     7.5976    -0.91432     0.24499
     7.5975    -0.91514     0.24521
     7.5974    -0.91597     0.24543
     7.5973     -0.9168     0.24565
     7.5971    -0.91762     0.24588
      7.597    -0.91845      0.2461
     7.5969    -0.91927     0.24632
     7.5968     -0.9201     0.24654
     7.5967    -0.92093     0.24676
     7.5966    -0.92175     0.24698
     7.5965    -0.92258      0.2472
     7.5964     -0.9234     0.24743
     7.5963    -0.92423     0.24765
     7.5962    -0.92506     0.24787
     7.5961    -0.92588     0.24809
      7.596    -0.92671     0.24831
     7.5959    -0.92754     0.24853
     7.5957    -0.92836     0.24875
     7.5956    -0.92919     0.24898
     7.5955    -0.93001      0.2492
     7.5954    -0.93084     0.24942
     7.5953    -0.93167     0.24964
     7.5952    -0.93249     0.24986
     7.5951    -0.93332     0.25008
      7.595    -0.93414      0.2503
     7.5949    -0.93497     0.25052
     7.5948     -0.9358     0.25075
     7.5947    -0.93662     0.25097
     7.5946    -0.93745     0.25119
     7.5944    -0.93827     0.25141
     7.5943     -0.9391     0.25163
     7.5942    -0.93993     0.25185
     7.5941    -0.94075     0.25207
      7.594    -0.94158     0.25229
     7.5939     -0.9424     0.25252
     7.5938    -0.94323     0.25274
     7.5937    -0.94405     0.25296
     7.5936    -0.94488     0.25318
     7.5935    -0.94571      0.2534
     7.5933    -0.94653     0.25362
     7.5932    -0.94736     0.25384
     7.5931    -0.94818     0.25407
      7.593    -0.94901     0.25429
     7.5929    -0.94984     0.25451
     7.5928    -0.95066     0.25473
     7.5927    -0.95149     0.25495
     7.5926    -0.95231     0.25517
     7.5925    -0.95314     0.25539
     7.5923    -0.95396     0.25561
     7.5922    -0.95479     0.25584
     7.5921    -0.95562     0.25606
      7.592    -0.95644     0.25628
     7.5919    -0.95727      0.2565
     7.5918    -0.95809     0.25672
     7.5917    -0.95892     0.25694
     7.5916    -0.95974     0.25716
     7.5915    -0.96057     0.25738
     7.5913    -0.96139      0.2576
     7.5912    -0.96222     0.25783
     7.5911    -0.96305     0.25805
      7.591    -0.96387     0.25827
     7.5909     -0.9647     0.25849
     7.5908    -0.96552     0.25871
     7.5907    -0.96635     0.25893
     7.5906    -0.96717     0.25915
     7.5904      -0.968     0.25937
     7.5903    -0.96882      0.2596
     7.5902    -0.96965     0.25982
     7.5901    -0.97048     0.26004
       7.59     -0.9713     0.26026
     7.5899    -0.97213     0.26048
     7.5898    -0.97295      0.2607
     7.5897    -0.97378     0.26092
     7.5895     -0.9746     0.26114
     7.5894    -0.97543     0.26137
     7.5893    -0.97625     0.26159
     7.5892    -0.97708     0.26181
     7.5891     -0.9779     0.26203
      7.589    -0.97873     0.26225
     7.5889    -0.97956     0.26247
     7.5887    -0.98038     0.26269
     7.5886    -0.98121     0.26291
     7.5885    -0.98203     0.26313
     7.5884    -0.98286     0.26336
     7.5883    -0.98368     0.26358
     7.5882    -0.98451      0.2638
     7.5881    -0.98533     0.26402
     7.5879    -0.98616     0.26424
     7.5878    -0.98698     0.26446
     7.5877    -0.98781     0.26468
     7.5876    -0.98863      0.2649
     7.5875    -0.98946     0.26512
     7.5874    -0.99028     0.26535
     7.5873    -0.99111     0.26557
     7.5871    -0.99193     0.26579
      7.587    -0.99276     0.26601
     7.5869    -0.99358     0.26623
     7.5868    -0.99441     0.26645
     7.5867    -0.99523     0.26667
     7.5866    -0.99606     0.26689
     7.5864    -0.99688     0.26711
     7.5863    -0.99771     0.26734
     7.5862    -0.99853     0.26756
     7.5861    -0.99936     0.26778
      7.586     -1.0002       0.268
     7.5859      -1.001     0.26822
     7.5857     -1.0018     0.26844
     7.5856     -1.0027     0.26866
     7.5855     -1.0035     0.26888
     7.5854     -1.0043      0.2691
     7.5853     -1.0051     0.26932
     7.5852      -1.006     0.26955
      7.585     -1.0068     0.26977
     7.5849     -1.0076     0.26999
     7.5848     -1.0084     0.27021
     7.5847     -1.0093     0.27043
     7.5846     -1.0101     0.27065
     7.5845     -1.0109     0.27087
     7.5843     -1.0117     0.27109
     7.5842     -1.0126     0.27131
     7.5841     -1.0134     0.27154
      7.584     -1.0142     0.27176
     7.5839      -1.015     0.27198
     7.5837     -1.0159      0.2722
     7.5836     -1.0167     0.27242
     7.5835     -1.0175     0.27264
     7.5834     -1.0183     0.27286
     7.5833     -1.0192     0.27308
     7.5832       -1.02      0.2733
      7.583     -1.0208     0.27352
     7.5829     -1.0216     0.27375
     7.5828     -1.0225     0.27397
     7.5827     -1.0233     0.27419
     7.5826     -1.0241     0.27441
     7.5824     -1.0249     0.27463
     7.5823     -1.0258     0.27485
     7.5822     -1.0266     0.27507
     7.5821     -1.0274     0.27529
      7.582     -1.0282     0.27551
     7.5818     -1.0291     0.27573
     7.5817     -1.0299     0.27595
     7.5816     -1.0307     0.27618
     7.5815     -1.0315      0.2764
     7.5814     -1.0324     0.27662
     7.5812     -1.0332     0.27684
     7.5811      -1.034     0.27706
      7.581     -1.0348     0.27728
     7.5809     -1.0356      0.2775
     7.5808     -1.0365     0.27772
     7.5806     -1.0373     0.27794
